Applicant_ID,Gender,Married,Dependents,Education,Self_Employed,Employment_Status,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_Score,Credit_History,Existing_Loans_Count,Years_At_Current_Job,Debt_To_Income_Ratio,Property_Area,Loan_Status
APP104229,Male,Yes,0,Graduate,No,Self-Employed,9582.0,1754.0,153.0,180.0,,1.0,0,5.8,0.068,Semiurban,Y
APP104230,Female,Yes,3+,Graduate,Yes,Self-Employed,10427.0,3799.0,212.0,120.0,526.0,1.0,0,1.7,0.141,Semiurban,Y
APP104231,Male,No,0,Graduate,No,Self-Employed,7610.0,0.0,178.0,84.0,773.0,,0,1.0,0.321,Semiurban,Y
APP104232,Female,Yes,2,Graduate,No,Self-Employed,4560.0,4403.0,90.0,300.0,757.0,1.0,1,5.9,0.034,Semiurban,Y
APP104233,Female,No,0,Not Graduate,,Salaried,15593.0,0.0,108.0,84.0,609.0,1.0,0,1.3,0.084,Semiurban,N
APP104234,Male,Yes,0,Not Graduate,,Salaried,8996.0,1189.0,85.0,180.0,783.0,1.0,1,1.3,0.046,Urban,N
APP104235,Male,Yes,0,Graduate,No,Salaried,12956.0,511.0,124.0,120.0,685.0,0.0,0,4.4,0.08,Urban,N
APP104236,Male,Yes,3+,Graduate,No,Salaried,3906.0,4076.0,208.0,180.0,749.0,1.0,0,6.5,0.156,Semiurban,Y
APP104237,Female,No,,Graduate,No,Business Owner,5890.0,0.0,110.0,240.0,528.0,1.0,1,3.8,0.059,Urban,Y
APP104238,Male,No,1,Graduate,No,Salaried,4416.0,0.0,122.0,360.0,620.0,0.0,0,0.4,0.071,Semiurban,N
APP104239,Female,No,0,Graduate,No,Salaried,10861.0,0.0,138.0,60.0,707.0,1.0,0,0.1,0.171, Urban ,Y
APP104240,Female,Yes,0,Graduate,No,Salaried,3905.0,1416.0,,240.0,635.0,1.0,0,9.8,0.048,Rural,Y
APP104241,Female,Yes,0,Not Graduate,Yes,Business Owner,6987.0,2751.0,157.0,60.0,634.0,1.0,1,3.7,0.318,Semiurban,Y
APP104242,Male,Yes,2,Graduate,No,Salaried,6702.0,3514.0,149.0,12.0,640.0,,0,1.4,1.035,Semiurban,N
APP104243,Male,Yes,0,Graduate,Yes,Salaried,3548.0,6557.0,151.0,12.0,684.0,1.0,1,0.0,0.947,Rural,N
APP104244,Female,Yes,0,Graduate,No,Business Owner,9316.0,4625.0,85.0,360.0,660.0,1.0,2,10.4,0.02,Rural,Y
APP104245,Male,Yes,1,Graduate,No,Salaried,8650.0,2213.0,325.0,300.0,790.0,,0,1.9,0.104,Urban,Y
APP104246,Female,Yes,1,Graduate,No,Business Owner,5765.0,3393.0,336.0,120.0,561.0,1.0,1,3.5,0.339,Urban,Y
APP104247,Male,Yes,0,Graduate,No,Salaried,12947.0,5406.0,121.0,240.0,659.0,1.0,0,2.0,0.028,Semiurban,Y
APP104248,Male,Yes,0,Graduate,No,Self-Employed,3758.0,3710.0,50.0,60.0,713.0,0.0,1,0.0,0.077,Urban,N
APP104249,Female,No,0,Graduate,No,Salaried,3174.0,0.0,33.0,300.0,,1.0,0,,0.031,Urban,Y
APP104250,Male,Yes,1,Graduate,No,Salaried,7752.0,2781.0,79.0,360.0,619.0,1.0,2,11.0,0.026,Urban,Y
APP104251,Male,Yes,0,Graduate,No,Salaried,5039.0,4436.0,82.0,360.0,666.0,0.0,0,0.3,0.024,Urban,Y
APP104252,Male,No,1,Graduate,No,Self-Employed,7099.0,0.0,127.0,240.0,785.0,1.0,0,1.5,0.051,Urban,Y
APP104253,Male,No,0,Graduate,No,Business Owner,11494.0,0.0,98.0,120.0,662.0,,1,3.0,0.062,Urban,Y
APP104254,Female,No,3+,Graduate,No,Salaried,4319.0,0.0,109.0,120.0,718.0,0.0,1,9.0,0.145,Urban,Y
APP104255,Male,Yes,3+,Graduate,No,Self-Employed,10915.0,873.0,234.0,84.0,724.0,1.0,0,0.4,0.219,Semiurban,N
APP104256,Male,Yes,0,Graduate,No,Salaried,4436.0,204.0,104.0,36.0,402.0,,0,5.7,0.633,Urban,N
APP104257,Male,No,0,Graduate,No,Business Owner,6170.0,0.0,278.0,84.0,657.0,1.0,0,13.1,0.523, Urban ,Y
APP104258,Female,Yes,0,Not Graduate,No,Unemployed,11872.0,5123.0,140.0,180.0,611.0,1.0,1,4.0,0.043,Rural,Y
APP104259,Male,Yes,2,Graduate,Yes,Salaried,9395.0,4119.0,146.0,84.0,785.0,1.0,2,0.3,0.169,Semiurban,Y
APP104260,Female,No,0,Graduate,No,Salaried,5178.0,0.0,214.0,240.0,713.0,1.0,0,3.6,0.178,Rural,N
APP104261,Female,Yes,1,Graduate,No,Business Owner,8306.0,2767.0,234.0,300.0,729.0,,1,1.1,0.067,Rural,Y
APP104262,male,No,0,Graduate,No,Business Owner,5992.0,0.0,175.0,180.0,697.0,1.0,1,0.9,0.181, Semiurban ,N
APP104263,Female,No,0,Graduate,No,Self-Employed,6301.0,0.0,140.0,360.0,,1.0,0,7.6,0.069,Rural,Y
APP104264,Female,Yes,1,Graduate,No,Salaried,6724.0,4744.0,111.0,300.0,725.0,1.0,1,9.7,0.034,Urban,Y
APP104265,Male,No,1,Not Graduate,No,Self-Employed,8858.0,0.0,52.0,36.0,648.0,1.0,0,2.4,0.23,Semiurban,N
APP104266,Male,Yes,2,Not Graduate,,Salaried,7555.0,2509.0,222.0,300.0,766.0,,1,7.0,0.065,Semiurban,Y
APP104267,Female,No,2,Graduate,No,Unemployed,6796.0,0.0,191.0,300.0,554.0,1.0,1,2.7,0.111,Semiurban,N
APP104268,Female,No,1,Graduate,No,Business Owner,6880.0,0.0,109.0,120.0,743.0,,1,1.0,0.155,Urban,N
APP104269,Female,No,0,Graduate,No,Business Owner,7957.0,0.0,104.0,180.0,617.0,,1,2.5,0.057,Rural,Y
APP104270,Female,Yes,3+,Graduate,No,Business Owner,7412.0,1158.0,240.0,36.0,711.0,1.0,2,3.8,0.842,Semiurban,N
APP104271,Male,No,2,Graduate,No,Unemployed,5897.0,0.0,34.0,84.0,509.0,0.0,1,2.8,0.059,Semiurban,N
APP104272,female,No,2,Graduate,No,Salaried,8048.0,0.0,141.0,360.0,674.0,1.0,0,0.5,0.049,Rural,Y
APP104273,Female,Yes,3+,Graduate,No,Business Owner,8606.0,692.0,128.0,360.0,636.0,0.0,0,1.4,0.045,Rural,Y
APP104274,Male,Yes,0,Graduate,No,Salaried,8136.0,590.0,223.0,240.0,646.0,1.0,0,1.5,0.109,Urban,Y
APP104275,Male,Yes,1,Graduate,No,Salaried,10307.0,509.0,190.0,12.0,491.0,1.0,0,0.2,0.983,Semiurban,N
APP104276,Male,No,1,Graduate,No,Salaried,5714.0,0.0,75.0,12.0,653.0,1.0,0,2.3,1.224,Semiurban,N
APP104277,Female,Yes,0,Graduate,No,Salaried,5615.0,2584.0,102.0,180.0,662.0,1.0,0,6.2,0.053,Semiurban,Y
APP104278,Male,Yes,1,Graduate,,Salaried,12266.0,2151.0,43.0,84.0,,0.0,1,0.5,0.033,Semiurban,Y
APP104279,Female,No,0,Graduate,No,Salaried,5260.0,0.0,150.0,240.0,546.0,0.0,0,3.3,0.141,Semiurban,N
APP104280,Male,No,0,Graduate,,Salaried,6545.0,0.0,105.0,36.0,664.0,1.0,1,1.5,0.368,Rural,Y
APP104281,Male,No,0,Graduate,No,Salaried,3307.0,0.0,69.0,360.0,687.0,0.0,0,10.3,0.062,Urban,N
APP104282,Female,Yes,1,Graduate,No,Salaried,4446.0,1237.0,81.0,60.0,645.0,1.0,1,0.6,0.212,Urban,N
APP104283,Male,Yes,1,Graduate,No,Self-Employed,6187.0,855.0,300.0,120.0,,1.0,2,6.0,0.235, Semiurban ,Y
APP104284,Female,Yes,0,Graduate,No,Salaried,6065.0,2061.0,111.0,36.0,652.0,1.0,0,0.2,0.338,Semiurban,Y
APP104285,Male,Yes,0,Not Graduate,No,Self-Employed,6638.0,2369.0,167.0,120.0,601.0,1.0,0,2.0,0.139,Rural,Y
APP104286,Female,No,1,Graduate,No,Business Owner,13500.0,0.0,46.0,120.0,634.0,1.0,0,3.5,0.023,Semiurban,N
APP104287,Male,Yes,0,Graduate,No,Self-Employed,3640.0,3212.0,208.0,240.0,524.0,1.0,0,7.8,0.127,Urban,Y
APP104288,Female,Yes,0,Graduate,No,Salaried,7220.0,1677.0,172.0,360.0,597.0,1.0,2,0.5,0.054, Semiurban ,Y
APP104289,Female,Yes,0,Graduate,Yes,Salaried,6899.0,7518.0,217.0,300.0,646.0,1.0,0,2.1,0.047,Rural,Y
APP104290,Male,Yes,2,Graduate,No,Salaried,14441.0,2068.0,66.0,240.0,761.0,0.0,2,1.3,0.02,Urban,N
APP104291,Male,No,0,Not Graduate,Yes,Salaried,9923.0,0.0,334.0,360.0,639.0,1.0,1,12.5,0.103,Urban,Y
APP104292,Male,No,1,Graduate,No,Business Owner,6016.0,0.0,251.0,36.0,836.0,1.0,1,1.4,0.919,Semiurban,Y
APP104293,Female,Yes,,Graduate,No,Salaried,12140.0,2618.0,64.0,300.0,824.0,1.0,1,4.1,0.02,Urban,Y
APP104294,Female,Yes,0,Graduate,No,Unemployed,5828.0,6499.0,103.0,60.0,656.0,0.0,1,1.9,0.126,Rural,N
APP104295,Male,Yes,2,Graduate,No,Salaried,10263.0,1249.0,172.0,240.0,613.0,1.0,0,0.1,0.059,Urban,Y
APP104296,Male,Yes,0,Graduate,No,Self-Employed,12932.0,3028.0,67.0,300.0,850.0,1.0,1,2.2,0.02,Urban,N
APP104297,Female,No,0,Graduate,No,Salaried,7563.0,0.0,294.0,240.0,717.0,1.0,1,1.6,0.133,Rural,Y
APP104298,Male,,0,Graduate,No,Business Owner,4790.0,0.0,202.0,60.0,689.0,0.0,0,0.6,0.811,Urban,N
APP104299,Female,Yes,,Not Graduate,No,Business Owner,3537.0,1202.0,104.0,60.0,585.0,1.0,1,10.1,0.32,Urban,N
APP104300,Male,No,3+,Graduate,No,Salaried,7675.0,0.0,189.0,360.0,612.0,1.0,0,3.1,0.074,Urban,Y
APP104301,Female,Yes,1,Not Graduate,Yes,Salaried,10090.0,3776.0,107.0,360.0,560.0,0.0,1,0.1,0.023,Rural,N
APP104302,Female,Yes,1,Not Graduate,No,Self-Employed,19555.0,2996.0,304.0,240.0,784.0,1.0,0,,0.054, Rural ,Y
APP104303,Male,Yes,0,Not Graduate,Yes,Salaried,11593.0,3527.0,150.0,84.0,695.0,0.0,1,9.5,0.138,Urban,Y
APP104304,Male,Yes,3+,Not Graduate,Yes,Salaried,7349.0,1627.0,167.0,84.0,622.0,1.0,0,2.0,0.225,Semiurban,Y
APP104305,Male,Yes,0,Graduate,No,Unemployed,4697.0,2411.0,80.0,36.0,607.0,0.0,0,7.6,0.21,Semiurban,N
APP104306,Male,No,0,Graduate,No,Self-Employed,6871.0,0.0,116.0,180.0,561.0,0.0,2,1.4,0.085,Urban,N
APP104307,Male,No,3+,Graduate,No,Salaried,13424.0,0.0,238.0,120.0,644.0,1.0,1,5.5,0.21,Urban,Y
APP104308,Female,Yes,0,Graduate,No,Salaried,15590.0,1650.0,121.0,84.0,665.0,0.0,0,2.5,0.084,Rural,Y
APP104309,Female,Yes,,Graduate,No,Salaried,5803.0,1138.0,78.0,240.0,445.0,1.0,0,0.4,0.046,Urban,Y
APP104310,Male,Yes,0,Graduate,No,Business Owner,6623.0,1100.0,65.0,84.0,563.0,1.0,1,7.2,0.116,Semiurban,Y
APP104311,Female,Yes,0,Not Graduate,No,Salaried,12484.0,2552.0,158.0,36.0,589.0,1.0,0,11.0,0.356,Urban,Y
APP104312,male,Yes,2,Not Graduate,No,Salaried,12166.0,2522.0,56.0,120.0,,1.0,1,1.3,0.027,Semiurban,Y
APP104313,Female,Yes,0,Graduate,No,Salaried,5901.0,1700.0,52.0,240.0,600.0,1.0,1,4.1,0.029,Urban,Y
APP104314,Male,Yes,3+,Graduate,No,Unemployed,9563.0,2305.0,41.0,60.0,489.0,0.0,1,1.3,0.058,Urban,N
APP104315,Female,No,0,Graduate,No,Salaried,6040.0,0.0,161.0,180.0,551.0,1.0,1,3.5,0.116,Urban,N
APP104316,Female,No,1,Graduate,No,Self-Employed,11121.0,0.0,40.0,36.0,805.0,,0,3.2,0.097, Rural ,Y
APP104317,Female,Yes,1,Graduate,Yes,Salaried,7317.0,844.0,150.0,84.0,616.0,1.0,0,0.8,0.226,Urban,Y
APP104318,Female,No,1,Graduate,No,Business Owner,6381.0,0.0,138.0,300.0,557.0,1.0,0,,0.07,Semiurban,Y
APP104319,Male,Yes,0,Graduate,No,Salaried,9914.0,998.0,103.0,60.0,499.0,1.0,0,4.4,0.205,Semiurban,Y
APP104320,Female,No,1,Graduate,No,Business Owner,7529.0,0.0,134.0,240.0,652.0,0.0,1,3.2,0.083,Urban,N
APP104321,Male,Yes,1,Graduate,No,Unemployed,9809.0,2682.0,181.0,12.0,662.0,0.0,0,2.3,1.27,Rural,N
APP104322,Female,Yes,2,Graduate,No,Salaried,4904.0,2502.0,270.0,180.0,690.0,1.0,0,2.4,0.203,Urban,Y
APP104323,Male,No,0,Graduate,No,Salaried,5277.0,0.0,124.0,84.0,850.0,1.0,0,9.8,0.312,Semiurban,Y
APP104324,Male,Yes,0,Not Graduate,No,Unemployed,7066.0,2076.0,151.0,84.0,539.0,1.0,2,0.3,0.19,Semiurban,N
APP104325,Male,Yes,1,Graduate,No,Salaried,5486.0,1636.0,75.0,180.0,617.0,1.0,1,10.2,0.045,Rural,N
APP104326,Male,Yes,0,Not Graduate,No,Business Owner,6186.0,1901.0,150.0,360.0,676.0,1.0,0,0.7,0.042,Rural,Y
APP104327,Female,Yes,0,Graduate,No,Business Owner,7140.0,4728.0,126.0,84.0,,1.0,1,0.2,0.131,Urban,Y
APP104328,Female,Yes,3+,Graduate,No,Salaried,5733.0,2769.0,170.0,180.0,464.0,0.0,0,1.8,0.133,Semiurban,Y
APP104329,Female,Yes,0,Not Graduate,No,Salaried,13226.0,1900.0,72.0,120.0,696.0,1.0,1,4.2,0.037,Rural,Y
APP104330,Male,Yes,0,Graduate,Yes,Salaried,5354.0,2112.0,346.0,240.0,593.0,0.0,0,2.6,0.22,Rural,N
APP104331,Female,,1,Graduate,No,Salaried,6984.0,303.0,109.0,360.0,554.0,1.0,0,2.0,0.044,Rural,N
APP104332,Male,Yes,0,Graduate,No,Salaried,7043.0,8496.0,157.0,120.0,570.0,0.0,1,0.1,0.099,Semiurban,N
APP104333,Male,Yes,0,Graduate,No,Self-Employed,7658.0,4228.0,34.0,360.0,,1.0,0,1.4,0.02,Semiurban,Y
APP104334,female,No,0,Not Graduate,No,Salaried,6378.0,0.0,139.0,360.0,767.0,1.0,0,0.7,0.05,Urban,N
APP104335,Male,No,0,Graduate,,Business Owner,10263.0,0.0,161.0,360.0,552.0,1.0,0,0.4,0.055,Rural,Y
APP104336,Male,Yes,0,Not Graduate,Yes,Salaried,10528.0,1617.0,227.0,,494.0,1.0,0,0.5,0.164,Rural,N
APP104337,Male,Yes,2,Not Graduate,No,Salaried,5800.0,3801.0,169.0,240.0,731.0,1.0,1,4.8,0.078,Urban,Y
APP104338,Male,Yes,0,Not Graduate,No,Salaried,10871.0,3537.0,285.0,120.0,835.0,1.0,2,4.1,0.205,Semiurban,Y
APP104339,Female,Yes,0,Graduate,No,Salaried,5698.0,2055.0,236.0,60.0,850.0,1.0,1,2.8,0.54,Urban,N
APP104340,male,Yes,1,Graduate,No,Salaried,6995.0,5751.0,62.0,180.0,523.0,0.0,0,0.2,0.033,Urban,N
APP104341,Male,Yes,0,Graduate,Yes,Business Owner,7305.0,1802.0,291.0,180.0,772.0,0.0,0,8.8,0.214,Urban,Y
APP104342,Male,No,0,Graduate,No,Salaried,4629.0,0.0,117.0,240.0,650.0,0.0,2,2.3,0.119,Urban,N
APP104343,Male,Yes,0,Not Graduate,No,Salaried,5589.0,2672.0,135.0,120.0,476.0,1.0,0,1.4,0.144,Semiurban,Y
APP104344,Female,Yes,0,Graduate,,Self-Employed,4137.0,1216.0,57.0,36.0,573.0,1.0,1,4.1,0.245,Urban,N
APP104345,Female,Yes,0,Graduate,No,Self-Employed,7643.0,1431.0,219.0,84.0,579.0,0.0,1,0.7,0.224,Semiurban,N
APP104346,Female,Yes,0,Not Graduate,No,Salaried,4740.0,3071.0,123.0,300.0,693.0,1.0,2,5.1,0.051,Semiurban,Y
APP104347,Female,No,2,Graduate,No,Salaried,12769.0,0.0,127.0,360.0,527.0,1.0,0,5.4,0.02,Rural,Y
APP104348,Male,No,3+,Not Graduate,No,Salaried,6068.0,0.0,143.0,36.0,735.0,1.0,0,4.5,0.714,Urban,N
APP104349,Female,Yes,2,Not Graduate,No,Salaried,9695.0,3639.0,204.0,84.0,693.0,1.0,0,5.9,0.249,Urban,Y
APP104350,Male,No,0,Graduate,No,Salaried,9444.0,0.0,273.0,36.0,742.0,1.0,0,2.1,0.808,Semiurban,N
APP104351,Male,Yes,2,Graduate,No,Salaried,5569.0,1780.0,55.0,180.0,591.0,1.0,0,,0.044,Semiurban,Y
APP104352,female,Yes,1,Graduate,No,Self-Employed,6130.0,2221.0,113.0,60.0,686.0,0.0,0,4.4,0.184,Semiurban,N
APP104353,,No,0,Graduate,No,Business Owner,6108.0,0.0,82.0,300.0,557.0,1.0,1,2.1,0.044,Semiurban,Y
APP104354,Female,No,3+,Not Graduate,No,Salaried,8050.0,0.0,225.0,300.0,711.0,1.0,1,2.4,0.094,Rural,Y
APP104355,Female,Yes,2,Graduate,No,Salaried,18275.0,658.0,194.0,180.0,629.0,1.0,0,4.3,0.055,Urban,Y
APP104356,Female,No,0,Graduate,No,Business Owner,7902.0,0.0,169.0,180.0,637.0,1.0,1,1.0,0.126,Urban,N
APP104357,Male,Yes,3+,Graduate,No,Salaried,5958.0,1938.0,129.0,180.0,647.0,,0,1.4,0.082,Rural,Y
APP104358,Male,Yes,0,Not Graduate,No,Self-Employed,8164.0,2555.0,205.0,84.0,493.0,,1,6.9,0.232,Rural,Y
APP104359,Female,Yes,0,Graduate,Yes,Business Owner,4748.0,2568.0,150.0,240.0,757.0,1.0,0,7.6,0.092, Urban ,N
APP104360,Male,Yes,0,Not Graduate,No,Self-Employed,5369.0,1308.0,180.0,240.0,657.0,1.0,0,0.3,0.136,Rural,N
APP104361,Male,Yes,0,Not Graduate,No,Self-Employed,12856.0,1325.0,258.0,60.0,757.0,1.0,0,7.4,0.307,Urban,Y
APP104362,Female,Yes,3+,Graduate,No,Salaried,6607.0,1450.0,180.0,120.0,751.0,1.0,0,6.6,0.169,Rural,Y
APP104363,Female,Yes,1,Graduate,Yes,Unemployed,5285.0,2053.0,126.0,180.0,577.0,1.0,1,1.7,0.093,Semiurban,Y
APP104364,Female,No,0,Graduate,No,Self-Employed,4477.0,0.0,92.0,360.0,626.0,1.0,0,1.4,0.061,Semiurban,Y
APP104365,Male,Yes,2,Not Graduate,Yes,Salaried,7108.0,578.0,92.0,60.0,510.0,1.0,0,0.5,0.172,Rural,Y
APP104366,male,No,2,Graduate,No,Salaried,4583.0,0.0,107.0,36.0,760.0,1.0,2,2.5,0.577,Rural,N
APP104367,Female,No,3+,Not Graduate,No,Salaried,11203.0,0.0,167.0,60.0,679.0,1.0,2,3.6,0.253, Urban ,Y
APP104368,Male,No,3+,Not Graduate,No,Salaried,9429.0,0.0,271.0,84.0,668.0,1.0,0,2.8,0.237,Semiurban,N
APP104369,Male,No,3+,Graduate,No,Salaried,5850.0,0.0,86.0,240.0,625.0,0.0,0,2.4,0.06,Rural,N
APP104370,Male,No,1,Graduate,Yes,Self-Employed,14051.0,0.0,252.0,36.0,563.0,,0,0.5,0.464,Semiurban,N
APP104371,Male,Yes,0,Not Graduate,No,Salaried,6110.0,2707.0,101.0,36.0,765.0,1.0,0,7.4,0.346,Urban,Y
APP104372,Male,No,3+,Graduate,No,Salaried,6604.0,0.0,273.0,360.0,830.0,1.0,1,1.0,0.099,Urban,Y
APP104373,Male,No,0,Graduate,Yes,Self-Employed,5412.0,0.0,102.0,60.0,769.0,1.0,1,3.0,0.293,Rural,Y
APP104374,Female,Yes,0,Graduate,No,Salaried,9112.0,2178.0,97.0,120.0,635.0,1.0,0,13.2,0.071,Semiurban,Y
APP104375,Male,Yes,0,Graduate,No,Salaried,4747.0,320.0,59.0,120.0,685.0,1.0,0,2.7,0.087,Semiurban,Y
APP104376,Female,No,0,Graduate,Yes,Salaried,5954.0,0.0,113.0,300.0,746.0,1.0,0,3.4,0.054,Semiurban,Y
APP104377,Male,Yes,1,Not Graduate,,Salaried,5628.0,1151.0,106.0,360.0,658.0,1.0,1,2.4,0.039,Urban,N
APP104378,female,Yes,3+,Graduate,Yes,Business Owner,7884.0,3327.0,181.0,300.0,825.0,1.0,2,7.6,0.036,Urban,Y
APP104379,Male,Yes,0,Not Graduate,No,Salaried,4299.0,2847.0,88.0,180.0,762.0,1.0,2,1.2,0.058,Urban,N
APP104380,Male,Yes,1,Graduate,No,Salaried,6834.0,5034.0,152.0,180.0,850.0,1.0,0,1.8,0.077,Urban,Y
APP104381,male,Yes,0,Not Graduate,Yes,Business Owner,11189.0,385.0,106.0,120.0,667.0,1.0,1,6.2,0.058,Rural,Y
APP104382,Male,Yes,1,Graduate,,Self-Employed,4541.0,2401.0,212.0,360.0,433.0,,0,5.4,0.071,Urban,N
APP104383,Male,No,0,Graduate,No,Salaried,9317.0,0.0,198.0,360.0,,1.0,2,3.0,0.056,Urban,N
APP104384,Female,Yes,0,Graduate,No,Salaried,10077.0,293.0,187.0,300.0,616.0,,0,1.8,0.066, Semiurban ,N
APP104385,Female,Yes,1,Not Graduate,No,Business Owner,6709.0,1789.0,38.0,360.0,666.0,1.0,0,,0.02,Rural,N
APP104386,Male,No,0,Graduate,,Salaried,3256.0,0.0,87.0,180.0,810.0,1.0,1,4.5,0.133,Urban,N
APP104387,Male,No,0,Graduate,No,Salaried,9167.0,0.0,222.0,180.0,601.0,1.0,0,,0.161,Urban,Y
APP104388,Female,Yes,0,Graduate,Yes,Salaried,11039.0,1710.0,99.0,240.0,575.0,1.0,0,0.9,0.033,Semiurban,Y
APP104389,Female,Yes,0,Graduate,Yes,Salaried,13575.0,1603.0,211.0,120.0,592.0,1.0,1,8.9,0.127,Semiurban,Y
APP104390,Male,Yes,1,Graduate,No,Salaried,7409.0,1404.0,63.0,240.0,844.0,1.0,0,3.8,0.025, Semiurban ,Y
APP104391,Female,No,0,Graduate,Yes,Unemployed,3744.0,0.0,176.0,120.0,609.0,0.0,0,0.3,0.352,Urban,N
APP104392,Male,Yes,0,Graduate,Yes,Unemployed,9105.0,3122.0,165.0,360.0,,,1,0.2,0.043,Rural,Y
APP104393,Female,Yes,2,Graduate,No,Self-Employed,3944.0,1162.0,168.0,120.0,816.0,1.0,1,5.9,0.288,Semiurban,N
APP104394,Male,No,1,Graduate,No,Business Owner,8572.0,0.0,288.0,240.0,710.0,0.0,2,,0.152,Rural,N
APP104395,Male,No,0,Graduate,No,Business Owner,9722.0,0.0,81.0,12.0,,1.0,0,3.1,0.764,Rural,N
APP104396,Male,Yes,1,Graduate,No,Unemployed,11328.0,1818.0,213.0,180.0,607.0,0.0,0,2.5,0.101,Semiurban,N
APP104397,Female,No,0,Graduate,Yes,Business Owner,5996.0,0.0,152.0,300.0,591.0,1.0,1,0.5,0.079,Urban,Y
APP104398,Male,No,0,Not Graduate,No,Business Owner,4985.0,0.0,324.0,300.0,493.0,1.0,1,1.3,0.181,Semiurban,N
APP104399,Female,No,1,Graduate,No,Salaried,7455.0,0.0,109.0,360.0,607.0,1.0,1,5.3,0.036,Semiurban,Y
APP104400,Female,No,0,Graduate,No,Salaried,4296.0,0.0,236.0,180.0,405.0,0.0,2,1.1,0.285,Urban,N
APP104401,,No,0,Not Graduate,Yes,Salaried,6240.0,0.0,306.0,180.0,679.0,0.0,0,1.4,0.179,Urban,N
APP104402,Male,Yes,2,Graduate,Yes,Self-Employed,5586.0,2650.0,84.0,120.0,651.0,1.0,1,0.2,0.091,Urban,Y
APP104403,Male,Yes,1,Graduate,No,Unemployed,10456.0,696.0,105.0,,586.0,1.0,1,,0.03, Rural ,Y
APP104404,Male,No,3+,Graduate,No,Unemployed,12396.0,0.0,214.0,240.0,487.0,1.0,2,8.0,0.073,Rural,Y
APP104405,,Yes,2,Not Graduate,Yes,Business Owner,8847.0,915.0,183.0,84.0,776.0,1.0,0,8.8,0.2,Semiurban,N
APP104406,Female,Yes,0,Not Graduate,No,Business Owner,9932.0,1046.0,125.0,360.0,599.0,1.0,0,1.7,0.032,Semiurban,Y
APP104407,Male,Yes,1,Graduate,Yes,Salaried,7475.0,680.0,157.0,240.0,749.0,1.0,0,0.4,0.059,Semiurban,N
APP104408,Female,No,0,Graduate,No,Salaried,7248.0,0.0,,240.0,639.0,1.0,0,12.4,0.051,Rural,Y
APP104409,Male,Yes,1,Not Graduate,No,Self-Employed,3986.0,3826.0,124.0,60.0,781.0,0.0,1,14.7,0.331,Urban,Y
APP104410,Male,Yes,0,Not Graduate,No,Salaried,8231.0,8044.0,99.0,12.0,703.0,1.0,0,0.4,0.35,Urban,N
APP104411,Male,Yes,0,Graduate,No,Business Owner,9665.0,1726.0,192.0,180.0,660.0,1.0,0,6.3,0.105,Semiurban,Y
APP104412,Female,Yes,0,Graduate,No,Self-Employed,6510.0,1524.0,,60.0,574.0,1.0,0,1.5,0.26,Rural,Y
APP104413,Male,No,,Graduate,No,Salaried,6621.0,0.0,59.0,240.0,,1.0,1,4.9,0.037,Rural,Y
APP104414,Male,No,0,Graduate,No,Self-Employed,3336.0,0.0,142.0,240.0,632.0,1.0,0,16.9,0.175,Rural,Y
APP104415,Female,Yes,1,Graduate,No,Salaried,6686.0,3547.0,167.0,120.0,577.0,0.0,0,1.9,0.139,Semiurban,Y
APP104416,Male,Yes,2,Graduate,No,Business Owner,10492.0,2426.0,76.0,120.0,636.0,1.0,0,1.8,0.033,Urban,Y
APP104417,Male,No,1,Graduate,No,Business Owner,8067.0,0.0,154.0,300.0,646.0,1.0,1,3.1,0.057, Urban ,Y
APP104418,Male,Yes,0,Graduate,No,Salaried,6976.0,2342.0,75.0,240.0,729.0,0.0,0,4.9,0.041,Semiurban,N
APP104419,Male,No,0,Not Graduate,No,Business Owner,4666.0,0.0,90.0,120.0,481.0,,0,0.6,0.163,Semiurban,Y
APP104420,Male,Yes,3+,Not Graduate,No,Salaried,5937.0,3084.0,95.0,180.0,850.0,1.0,2,0.6,0.057,Semiurban,Y
APP104421,Male,Yes,1,Not Graduate,No,Salaried,5528.0,4691.0,187.0,180.0,692.0,1.0,1,0.4,0.102,Urban,Y
APP104422,Female,Yes,,Not Graduate,No,Salaried,4863.0,1527.0,,36.0,649.0,1.0,1,4.8,0.309,Semiurban,Y
APP104423,Male,Yes,3+,Not Graduate,No,Business Owner,8053.0,1675.0,231.0,120.0,690.0,1.0,0,7.3,0.16,Rural,Y
APP104424,Female,Yes,0,Graduate,No,Business Owner,6023.0,2241.0,247.0,60.0,512.0,0.0,1,7.5,0.565,Urban,N
APP104425,Male,No,0,Graduate,No,Salaried,10075.0,0.0,90.0,60.0,661.0,1.0,2,11.3,0.127,Semiurban,Y
APP104426,Male,Yes,0,Not Graduate,No,Self-Employed,7004.0,1887.0,183.0,120.0,709.0,0.0,0,2.7,0.228,Urban,N
APP104427,Male,Yes,0,Graduate,No,Business Owner,14294.0,2015.0,167.0,360.0,623.0,1.0,1,3.8,0.027,Semiurban,Y
APP104428,Male,No,0,Graduate,No,Unemployed,5981.0,0.0,160.0,180.0,697.0,0.0,1,5.1,0.156,Semiurban,N
APP104429,Male,No,,Not Graduate,No,Salaried,11090.0,0.0,255.0,120.0,721.0,1.0,1,6.2,0.239,Urban,Y
